ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED    1,97.98%,Althea V. Stevens,(Democratic),208,AD 77,2025-11-05_01:52:20.455177
ED    1,97.98%,Emmanuel Findlay,(Republican),25,AD 77,2025-11-05_01:52:20.455177
ED    1,97.98%,Emmanuel Findlay,(Conservative),6,AD 77,2025-11-05_01:52:20.455177
ED    1,97.98%,Althea V. Stevens,(Working Families),35,AD 77,2025-11-05_01:52:20.455177
ED    1,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    2,97.98%,Althea V. Stevens,(Democratic),295,AD 77,2025-11-05_01:52:20.455177
ED    2,97.98%,Emmanuel Findlay,(Republican),45,AD 77,2025-11-05_01:52:20.455177
ED    2,97.98%,Emmanuel Findlay,(Conservative),12,AD 77,2025-11-05_01:52:20.455177
ED    2,97.98%,Althea V. Stevens,(Working Families),39,AD 77,2025-11-05_01:52:20.455177
ED    2,97.98%,WRITE-IN,&nbsp,2,AD 77,2025-11-05_01:52:20.455177
ED    3,97.98%,Althea V. Stevens,(Democratic),256,AD 77,2025-11-05_01:52:20.455177
ED    3,97.98%,Emmanuel Findlay,(Republican),26,AD 77,2025-11-05_01:52:20.455177
ED    3,97.98%,Emmanuel Findlay,(Conservative),9,AD 77,2025-11-05_01:52:20.455177
ED    3,97.98%,Althea V. Stevens,(Working Families),23,AD 77,2025-11-05_01:52:20.455177
ED    3,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    5,97.98%,Althea V. Stevens,(Democratic),195,AD 77,2025-11-05_01:52:20.455177
ED    5,97.98%,Emmanuel Findlay,(Republican),28,AD 77,2025-11-05_01:52:20.455177
ED    5,97.98%,Emmanuel Findlay,(Conservative),7,AD 77,2025-11-05_01:52:20.455177
ED    5,97.98%,Althea V. Stevens,(Working Families),18,AD 77,2025-11-05_01:52:20.455177
ED    5,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    6,97.98%,Althea V. Stevens,(Democratic),254,AD 77,2025-11-05_01:52:20.455177
ED    6,97.98%,Emmanuel Findlay,(Republican),24,AD 77,2025-11-05_01:52:20.455177
ED    6,97.98%,Emmanuel Findlay,(Conservative),10,AD 77,2025-11-05_01:52:20.455177
ED    6,97.98%,Althea V. Stevens,(Working Families),17,AD 77,2025-11-05_01:52:20.455177
ED    6,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    7,97.98%,Althea V. Stevens,(Democratic),242,AD 77,2025-11-05_01:52:20.455177
ED    7,97.98%,Emmanuel Findlay,(Republican),24,AD 77,2025-11-05_01:52:20.455177
ED    7,97.98%,Emmanuel Findlay,(Conservative),3,AD 77,2025-11-05_01:52:20.455177
ED    7,97.98%,Althea V. Stevens,(Working Families),22,AD 77,2025-11-05_01:52:20.455177
ED    7,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    8,97.98%,Althea V. Stevens,(Democratic),259,AD 77,2025-11-05_01:52:20.455177
ED    8,97.98%,Emmanuel Findlay,(Republican),32,AD 77,2025-11-05_01:52:20.455177
ED    8,97.98%,Emmanuel Findlay,(Conservative),11,AD 77,2025-11-05_01:52:20.455177
ED    8,97.98%,Althea V. Stevens,(Working Families),32,AD 77,2025-11-05_01:52:20.455177
ED    8,97.98%,WRITE-IN,&nbsp,0,AD 77,2025-11-05_01:52:20.455177
ED    9,97.98%,Althea V. Stevens,(Democratic),343,AD 77,2025-11-05_01:52:20.455177
