ED_num,reported,candidate,party,votes,AD_num,scrape_time
ED   36,97.98%,Amanda C. Farias,(Democratic),420,AD 82,2025-11-05_01:52:21.647981
ED   36,97.98%,Shuvonkar Saha,(Republican),43,AD 82,2025-11-05_01:52:21.647981
ED   36,97.98%,Zenobia Merced Bonilla,(Conservative),12,AD 82,2025-11-05_01:52:21.647981
ED   36,97.98%,Amanda C. Farias,(Working Families),29,AD 82,2025-11-05_01:52:21.647981
ED   36,97.98%,Wilfredo Hierrezuelo,(United Alliance),1,AD 82,2025-11-05_01:52:21.647981
ED   36,97.98%,WRITE-IN,&nbsp,0,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,Amanda C. Farias,(Democratic),276,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,Shuvonkar Saha,(Republican),48,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,Zenobia Merced Bonilla,(Conservative),19,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,Amanda C. Farias,(Working Families),43,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,Wilfredo Hierrezuelo,(United Alliance),5,AD 82,2025-11-05_01:52:21.647981
ED   40,97.98%,WRITE-IN,&nbsp,2,AD 82,2025-11-05_01:52:21.647981
Total,,Amanda C. Farias,(Democratic),696,AD 82,2025-11-05_01:52:21.647981
Total,,Shuvonkar Saha,(Republican),91,AD 82,2025-11-05_01:52:21.647981
Total,,Zenobia Merced Bonilla,(Conservative),31,AD 82,2025-11-05_01:52:21.647981
Total,,Amanda C. Farias,(Working Families),72,AD 82,2025-11-05_01:52:21.647981
Total,,Wilfredo Hierrezuelo,(United Alliance),6,AD 82,2025-11-05_01:52:21.647981
Total,,WRITE-IN,&nbsp,2,AD 82,2025-11-05_01:52:21.647981
ED    1,97.98%,Amanda C. Farias,(Democratic),498,AD 85,2025-11-05_01:52:21.647981
ED    1,97.98%,Shuvonkar Saha,(Republican),63,AD 85,2025-11-05_01:52:21.647981
ED    1,97.98%,Zenobia Merced Bonilla,(Conservative),13,AD 85,2025-11-05_01:52:21.647981
ED    1,97.98%,Amanda C. Farias,(Working Families),66,AD 85,2025-11-05_01:52:21.647981
ED    1,97.98%,Wilfredo Hierrezuelo,(United Alliance),8,AD 85,2025-11-05_01:52:21.647981
ED    1,97.98%,WRITE-IN,&nbsp,1,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,Amanda C. Farias,(Democratic),354,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,Shuvonkar Saha,(Republican),61,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,Zenobia Merced Bonilla,(Conservative),18,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,Amanda C. Farias,(Working Families),50,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,Wilfredo Hierrezuelo,(United Alliance),4,AD 85,2025-11-05_01:52:21.647981
ED    2,97.98%,WRITE-IN,&nbsp,0,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,Amanda C. Farias,(Democratic),272,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,Shuvonkar Saha,(Republican),40,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,Zenobia Merced Bonilla,(Conservative),7,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,Amanda C. Farias,(Working Families),37,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,Wilfredo Hierrezuelo,(United Alliance),10,AD 85,2025-11-05_01:52:21.647981
ED    3,97.98%,WRITE-IN,&nbsp,1,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,Amanda C. Farias,(Democratic),257,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,Shuvonkar Saha,(Republican),49,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,Zenobia Merced Bonilla,(Conservative),13,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,Amanda C. Farias,(Working Families),38,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,Wilfredo Hierrezuelo,(United Alliance),3,AD 85,2025-11-05_01:52:21.647981
ED    4,97.98%,WRITE-IN,&nbsp,3,AD 85,2025-11-05_01:52:21.647981
ED    5,97.98%,Amanda C. Farias,(Democratic),382,AD 85,2025-11-05_01:52:21.647981
